id,company_id,company_name,company_industry,type,title,summary,source_url,source_name,content_status,priority,sentiment,created_at
879,1918,"Superior Manufacturing","Baking & Milling","news","Superior Industries International Inc. Downgraded to 'SD' from 'CC' on Distressed Debt Exchange","S&P Global downgraded Superior Industries International Inc.'s rating to 'SD' (Selective Default) from 'CC' due to a distressed debt exchange linked to the recent acquisition. This reflects the company's financial restructuring efforts. The downgrade occurred on December 10, 2025.","https://www.brownsvilletx.gov/m/newsflash/Home/Detail/2755","brownsvilletx.gov","published","medium","negative",2025-12-27T23:44:11.824Z
878,1918,"Superior Manufacturing","Baking & Milling","executive_change","Superior Industries International Announces Board and Executive Changes","On December 8, 2025, Superior Industries International Inc. announced significant updates to its board and executive team alongside the CEO transition. These changes support the company's strategic shift following the acquisition closing. Details on new board members were not specified in announcements.","https://www.tradingview.com/news/tradingview:8105bb7d93c14:0-superior-industries-international-announces-board-and-executive-changes/","tradingview.com","published","medium","neutral",2025-12-27T23:44:09.401Z
877,1918,"Superior Manufacturing","Baking & Milling","partnership","Superior Industries Announces Closing of Acquisition by Group of Existing Term Loan Investors","Superior Industries has closed its acquisition by a group of existing term loan investors, strengthening its balance sheet and providing flexibility for investments in operations and customer relationships. New CEO Michael Dorah highlighted the transaction as a turning point, positioning the company for growth in the global wheel industry. Advisors including Lazard, Alvarez & Marsal, and law firms facilitated the deal.","https://www.morningstar.com/news/business-wire/20251208012504/superior-industries-announces-closing-of-acquisition-by-a-group-of-existing-term-loan-investors","morningstar.com","published","high","positive",2025-12-27T23:44:06.930Z
876,1918,"Superior Manufacturing","Baking & Milling","executive_change","Superior Industries International Announces CEO Transition Effective December 8, 2025","Majdi Abulaban has stepped down as Chief Executive Officer, and Michael Dorah, previously the Chief Operating Officer with over 30 years in the automotive supply business, has been appointed as the new CEO effective immediately. This change coincides with a major acquisition closing. The company expressed thanks to Abulaban for his service.","https://www.marketscreener.com/news/superior-industries-international-inc-announces-ceo-transition-effective-december-8-2025-ce7d51d2df80f026","marketscreener.com","published","high","neutral",2025-12-27T23:44:03.388Z
875,1889,"Snavely's Mill, Inc.","Baking & Milling","news","J.C. Snavely & Sons, Inc. Celebrated by LMC for Reaching 147 Years in Business in 2025","J.C. Snavely & Sons, Inc., founded in 1878, is recognized by LMC Dealers for achieving over 100 years in business, now in its fifth generation of family leadership. The full-service lumber and building materials supplier from Landisville, PA, exemplifies resilience and commitment to quality service for builders and contractors. LMC honors its enduring success amid industry challenges.","https://www.building-products.com/snavely-distributing-allura-in-texas-okc/","building-products.com","published","medium","positive",2025-12-27T23:42:49.147Z
874,1889,"Snavely's Mill, Inc.","Baking & Milling","partnership","Snavely Forest Products Forges Strategic Partnership with Allura USA to Distribute Fiber Cement Siding in Texas and Oklahoma City","Snavely Forest Products, a subsidiary of MacArthur Co., is now distributing Allura's full line of fiber cement siding and trim in North and South-Central Texas and Oklahoma City markets. The partnership broadens Snavely's offerings for builders and contractors with durable, low-maintenance products. Clark Spitzer emphasized alignment with best-in-class manufacturers to deliver premium solutions in growth markets.","https://www.building-products.com/snavely-distributing-tj-ewp-in-the-east/","building-products.com","published","high","positive",2025-12-27T23:42:44.222Z
873,1889,"Snavely's Mill, Inc.","Baking & Milling","partnership","Snavely Forest Products Announces Partnership with Weyerhaeuser to Distribute Trus Joist Engineered Wood Products in Eastern Markets","Snavely Forest Products has partnered with Weyerhaeuser to distribute Trus Joist branded engineered wood products, including TJI joists and LVL, through its centers in Maryland, North Carolina, and Pittsburgh. Clark Spitzer, President of Snavely, highlighted the opportunity to grow volumes and serve the Mid-Atlantic with high-performance solutions. The move strengthens Snavely's portfolio and commitment to quality and innovation.","https://www.zoominfo.com/c/snavelys-mill-inc/252117208","zoominfo.com","published","high","positive",2025-12-27T23:42:40.854Z
872,1871,"Sifters","Baking & Milling","news","Team BDS Officially Rebrands as Shifters","The Swiss esports organization Team BDS has fully rebranded to Shifters across its competitive teams and branding. The change has sparked amusement and reactions within the esports community.","https://www.legalsifter.com/news","legalsifter.com","published","high","neutral",2025-12-27T23:41:48.891Z
871,1871,"Sifters","Baking & Milling","executive_change","Boukada Joins Shifters as Jungler for 2025 League of Legends Season","Boukada transferred to Shifters in December 2025, a team rebranding from BDS following organizational changes. This executive change strengthens the team's roster for the upcoming season.","https://www.alm.com/press_release/alm-intelligence-updates-verdictsearch/?s-news-23066606-2025-12-20-league-of-legends-boukada-shifters-2025-season","alm.com","published","medium","positive",2025-12-27T23:41:45.308Z
870,1865,"Siemens Mobility","Baking & Milling","partnership","Siemens Mobility Secures ETCS Level 2 Contract for Digitalizing Rail in Chile","Siemens Mobility won its first European Train Control System Level 2 project in Chile on December 1, 2025, to digitalize rail operations in Latin America.","https://www.automation.com/article/siemens-mobility-landmark-contract-digitalizing-rail-chile-latin-america","automation.com","published","medium","positive",2025-12-27T23:41:06.617Z
869,1865,"Siemens Mobility","Baking & Milling","executive_change","Tobias Bauer Named President and CEO of Siemens Mobility North America","Effective December 1, 2025, Tobias Bauer has been appointed President and Chief Executive Officer of Siemens Mobility North America. He brings over 20 years of experience to the role.","https://www.railway-technology.com/news/vinspeed-siemens-mobility-vietnam-rail-project/","railway-technology.com","published","medium","neutral",2025-12-27T23:41:03.266Z
868,1865,"Siemens Mobility","Baking & Milling","partnership","Siemens Mobility to Source Green Steel from Voestalpine for Rail Production","Siemens Mobility signed an agreement with Voestalpine to increase green steel usage to at least 20% in rail vehicle production by 2025, expanding a pilot project. The deal includes CO2-reduced steel with up to 70% lower emissions. This supports Siemens' goals of 90% CO2 reduction by 2030 and carbon neutrality by 2050.","https://www.globalrailwayreview.com/news/233784/siemens-mobility-to-develop-high-speed-rail-for-vietnam-and-modern-transport-infrastructure/","globalrailwayreview.com","published","medium","positive",2025-12-27T23:40:58.226Z
867,1865,"Siemens Mobility","Baking & Milling","partnership","Siemens Mobility Signs Strategic Partnership with VinSpeed for Vietnam High-Speed Rail","Siemens Mobility has partnered with VinSpeed to develop Vietnam's first high-speed rail lines, providing Velaro Novo trains, ETCS Level 2 signaling, and other subsystems. The agreement aims to enhance connectivity and sustainable transport. CEOs highlighted the collaboration's role in advancing modern infrastructure.","https://eurometal.net/siemens-mobility-to-source-green-steel-from-voestalpine/","eurometal.net","published","high","positive",2025-12-27T23:40:54.751Z
866,1863,"Siemens Milltronics Process Instruments, Inc.","Baking & Milling","news","Siemens Canada Expands Global Supply of Process Instrumentation from Peterborough Plant, Featuring Milltronics Technologies","Siemens Canada is supplying its full range of process instrumentation, including legacy Milltronics weighing technologies like weigh feeders and belt scales, to the global market from its Peterborough, Ontario facility. The plant has overcome supply chain challenges through strategic inventory and local sourcing, enabling same-day fulfillment for some products. Siemens is also investing in sustainable practices to support the mining industry's transition to carbon neutrality.","https://www.canadianminingjournal.com/news/jv-article-siemens-provides-process-tech-to-global-market-from-ontario-plant/","canadianminingjournal.com","published","medium","positive",2025-12-27T23:40:23.508Z
865,1859,"Siemens Industry, Inc.","Baking & Milling","funding","Siemens Energy Announces $2.3 Billion Grid Manufacturing Investment","Siemens Energy plans $2.3 billion investment in transformer and switchgear factories by 2028 to expand grid capacity amid rising electricity demand. Fiscal 2025 delivered strong profits and cash flow, enabling dividend restart and upgraded 2028 targets of 14-16% margins. CEO Christian Bruch highlighted sustainable growth and shareholder returns.","https://news.siemens.com/en-us/","news.siemens.com","published","medium","positive",2025-12-27T23:40:08.527Z
